****************************************************
****************************************************
 mstm calculation results
 date, time:
20220919 203016.498 
 input file:
linear_chain_30.inp
****************************************************
 input variables for run     1
 sphere data input file:
linear_chain_30_config.pos
 number spheres
   30
 length, ref index scale factors
  1.2670000E+00  1.0400000E+00  1.8330000E+00
 volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
  3.9368580E+00  1.2670000E+00  3.3944144E+01  3.9368580E+00
 random orientation, estimated t matrix order:
    44
 layer 0 refractive index
  1.0000E+00  0.0000E+00
 number of plane boundaries 
  0
 max_iterations,solution_epsilon, mie_epsilon
     10000  1.0000E-06  1.0000E-06
 maximum Mie order, number of equations:
   5      2100
 mean sphere Mie extinction, absorption efficiencies
  3.4770E+00  1.6863E+00
****************************************************
 calculation results for run 
           1
 number iterations, error, solution time 
     0  0.0000E+00  1.5487E+02
 t matrix order:
    42
 total extinction, absorption, scattering efficiencies (unpolarized incidence)
   34  7.4092E-01  3.1882E-02  4.4713E-04  7.5055E-05  1.3285E-02  4.7162E-07 -6.3819E-04  7.3067E-01 -1.9197E-01  7.1369E-01
   35  7.0548E-01  3.1145E-02  5.0361E-04  3.0562E-04  1.1948E-02  3.6831E-07 -5.3371E-04  6.9567E-01 -1.8355E-01  6.7941E-01
   36  6.7052E-01  3.0091E-02  2.4330E-04  4.4391E-04  1.1066E-02  3.1170E-07 -3.3873E-04  6.6135E-01 -1.7527E-01  6.4606E-01
   37  6.3643E-01  2.8970E-02 -2.2358E-05  4.2057E-04  1.0477E-02  2.6260E-07 -3.2183E-04  6.2768E-01 -1.6738E-01  6.1323E-01
   38  6.0237E-01  2.7260E-02 -7.3004E-06  2.8915E-04  9.8481E-03  2.7882E-07 -4.4483E-04  5.9444E-01 -1.5930E-01  5.8115E-01
   39  5.6822E-01  2.5062E-02  9.5529E-05  1.3491E-04  1.0048E-02  3.9278E-07 -5.0825E-04  5.6161E-01 -1.5097E-01  5.4994E-01
   40  5.3568E-01  2.3373E-02  9.0702E-05 -1.3651E-05  1.0292E-02  5.6794E-07 -4.8855E-04  5.2980E-01 -1.4270E-01  5.1930E-01
   41  5.0583E-01  2.2321E-02  1.1548E-04 -9.4604E-05  8.9773E-03  5.9255E-07 -4.1534E-04  4.9949E-01 -1.3424E-01  4.8905E-01
   42  4.7773E-01  2.1486E-02  2.3415E-04 -4.4326E-05  7.0887E-03  4.7176E-07 -2.4175E-04  4.7058E-01 -1.2567E-01  4.5979E-01
   43  4.4990E-01  2.0918E-02  2.4095E-04  6.4289E-05  6.4531E-03  3.2866E-07 -1.4815E-05  4.4277E-01 -1.1735E-01  4.3228E-01
   44  4.2178E-01  2.0371E-02  3.3027E-05  3.6260E-05  6.5167E-03  2.7968E-07  8.8092E-05  4.1550E-01 -1.0907E-01  4.0606E-01
   45  3.9367E-01  1.9060E-02 -1.9650E-04 -2.2682E-04  5.8525E-03  3.9819E-07  1.2990E-05  3.8808E-01 -1.0067E-01  3.7947E-01
   46  3.6607E-01  1.7021E-02 -2.6222E-04 -6.1298E-04  4.7589E-03  4.7256E-07 -8.1088E-05  3.6049E-01 -9.2776E-02  3.5203E-01
   47  3.3904E-01  1.5179E-02 -2.1388E-04 -9.2659E-04  4.2700E-03  3.8439E-07 -5.3193E-05  3.3353E-01 -8.5741E-02  3.2533E-01
   48  3.1244E-01  1.3929E-02 -1.9340E-04 -1.0642E-03  4.3469E-03  2.3830E-07  5.2400E-05  3.0787E-01 -7.8804E-02  3.0078E-01
   49  2.8662E-01  1.2844E-02 -2.2358E-04 -1.0435E-03  4.2929E-03  1.0204E-07  1.1497E-04  2.8333E-01 -7.1291E-02  2.7770E-01
   50  2.6226E-01  1.1734E-02 -2.2786E-04 -9.2132E-04  3.9085E-03  1.0014E-08  1.1084E-04  2.5950E-01 -6.3703E-02  2.5453E-01
   51  2.3944E-01  1.0892E-02 -1.6738E-04 -7.3388E-04  3.4140E-03 -2.2233E-09  1.1523E-04  2.3630E-01 -5.6859E-02  2.3106E-01
   52  2.1732E-01  1.0307E-02 -8.5265E-05 -5.0676E-04  2.8958E-03  2.5353E-08  1.8270E-04  2.1380E-01 -5.0687E-02  2.0827E-01
   53  1.9508E-01  9.4608E-03 -4.1017E-05 -2.8116E-04  2.3260E-03  3.3491E-08  2.8453E-04  1.9192E-01 -4.4540E-02  1.8682E-01
   54  1.7283E-01  8.0752E-03 -4.7530E-05 -1.0698E-04  1.8215E-03  2.9627E-08  3.5075E-04  1.7055E-01 -3.8276E-02  1.6642E-01
   55  1.5147E-01  6.5404E-03 -7.4975E-05 -1.2647E-05  1.5394E-03  3.5633E-08  3.4098E-04  1.4993E-01 -3.2430E-02  1.4668E-01
   56  1.3172E-01  5.4030E-03 -8.9784E-05  9.4555E-06  1.4340E-03  4.5005E-08  2.6701E-04  1.3049E-01 -2.7448E-02  1.2771E-01
   57  1.1349E-01  4.7117E-03 -8.0502E-05 -9.3807E-06  1.2810E-03  4.4579E-08  1.6976E-04  1.1236E-01 -2.3141E-02  1.0981E-01
   58  9.6100E-02  4.0264E-03 -5.5550E-05 -3.6567E-05  9.2361E-04  3.5085E-08  8.5600E-05  9.5183E-02 -1.8955E-02  9.2922E-02
   59  7.8974E-02  2.9351E-03 -2.8833E-05 -5.2973E-05  4.1732E-04  2.4344E-08  3.0643E-05  7.8480E-02 -1.4574E-02  7.6697E-02
   60  6.2197E-02  1.4472E-03 -9.2737E-06 -5.4342E-05 -4.9291E-05  1.5553E-08  3.1299E-06  6.2187E-02 -1.0192E-02  6.0969E-02
   61  4.6486E-02 -6.2160E-05  1.1953E-06 -4.5330E-05 -3.2574E-04  9.2086E-09 -6.3626E-06  4.6826E-02 -6.3069E-03  4.6096E-02
   62  3.2765E-02 -1.1769E-03  4.8165E-06 -3.2565E-05 -3.8800E-04  5.3684E-09 -7.1238E-06  3.3240E-02 -3.3387E-03  3.2835E-02
   63  2.1710E-02 -1.7032E-03  4.7655E-06 -2.0765E-05 -3.1015E-04  3.0147E-09 -5.0554E-06  2.2143E-02 -1.4089E-03  2.1913E-02
   64  1.3511E-02 -1.7090E-03  3.4387E-06 -1.1961E-05 -1.8727E-04  1.8394E-09 -2.8997E-06  1.3820E-02 -3.6202E-04  1.3670E-02
   65  7.9001E-03 -1.4046E-03  2.0801E-06 -6.2925E-06 -8.2873E-05  1.1234E-09 -1.4382E-06  8.0822E-03  8.5144E-05  7.9708E-03
   66  4.3459E-03 -1.0019E-03  1.1099E-06 -3.0386E-06 -1.8723E-05  7.3871E-10 -6.4056E-07  4.4343E-03  2.0292E-04  4.3492E-03
   67  2.2521E-03 -6.3823E-04  5.3787E-07 -1.3516E-06  1.0001E-05  4.8369E-10 -2.6327E-07  2.2857E-03  1.8067E-04  2.2240E-03
   68  1.1006E-03 -3.6915E-04  2.4061E-07 -5.5426E-07  1.7042E-05  2.9966E-10 -1.0274E-07  1.1083E-03  1.2207E-04  1.0672E-03
   69  5.0744E-04 -1.9584E-04  1.0127E-07 -2.0935E-07  1.4469E-05  1.7177E-10 -3.9564E-08  5.0584E-04  7.0278E-05  4.8086E-04
   70  2.2065E-04 -9.5864E-05  4.0589E-08 -7.2950E-08  9.5328E-06  9.3103E-11 -1.5360E-08  2.1730E-04  3.5933E-05  2.0344E-04
   71  9.0376E-05 -4.3438E-05  1.5576E-08 -2.3428E-08  5.3484E-06  4.7959E-11 -6.0052E-09  8.7779E-05  1.6628E-05  8.0759E-05
   72  3.4808E-05 -1.8243E-05  5.8370E-09 -6.9069E-09  2.6471E-06  2.2494E-11 -2.3928E-09  3.3296E-05  7.0296E-06  3.0039E-05
   73  1.2572E-05 -7.0994E-06  2.0649E-09 -1.9061E-09  1.1747E-06  9.8565E-12 -8.8173E-10  1.1831E-05  2.7287E-06  1.0447E-05
   74  4.2488E-06 -2.5589E-06  7.2161E-10 -4.6910E-10  4.7141E-07  4.3607E-12 -3.3087E-10  3.9312E-06  9.7458E-07  3.3923E-06
   75  1.3366E-06 -8.5122E-07  2.2778E-10 -1.1504E-10  1.7157E-07  1.8224E-12 -1.0398E-10  1.2153E-06  3.2017E-07  1.0233E-06
   76  3.9154E-07 -2.6167E-07  7.1476E-11 -2.2546E-11  5.6880E-08  6.4339E-13 -3.4454E-11  3.4987E-07  9.6867E-08  2.8716E-07
   77  1.0539E-07 -7.3472E-08  1.9174E-11 -5.3062E-12  1.7045E-08  2.3709E-13 -8.7530E-12  9.2552E-08  2.6760E-08  7.3969E-08
   78  2.6342E-08 -1.9049E-08  5.1783E-12 -6.8549E-13  4.6721E-09  8.5421E-14 -2.5391E-12  2.2746E-08  6.8114E-09  1.7688E-08
   79  5.8892E-09 -4.3988E-09  1.1316E-12 -1.6475E-13  1.1330E-09  2.4336E-14 -5.2041E-13  5.0008E-09  1.5467E-09  3.7794E-09
   80  1.2223E-09 -9.3898E-10  2.5093E-13  4.0401E-16  2.5237E-10  6.0985E-15 -1.2896E-13  1.0211E-09  3.2402E-10  7.5001E-10
   81  2.1131E-10 -1.6642E-10  4.0810E-14 -3.7340E-15  4.6464E-11  1.9012E-15 -1.9166E-14  1.7383E-10  5.6511E-11  1.2405E-10
   82  3.4688E-11 -2.7966E-11  7.4531E-15  4.3483E-16  8.0814E-12  4.7946E-16 -4.0933E-15  2.8132E-11  9.3223E-12  1.9431E-11
   83  3.7311E-12 -3.0776E-12  8.2220E-16 -9.0711E-17  9.1471E-13  7.4142E-17 -4.1234E-16  2.9831E-12  1.0161E-12  1.9627E-12
   84  4.4364E-13 -3.7448E-13  7.4687E-17  1.0845E-17  1.1675E-13  3.2158E-18 -4.4447E-17  3.4863E-13  1.2191E-13  2.2139E-13
